system:index,Date,DateofSow2,HarvestDa4,LandPrepa3,NurseryBe1,State,areaHa,class,croppableAreaId,imageID,mv,pd,ps,pv,rms,seeding,theta,variety,.geo
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_0000000000000000005a,2023-07-24,2023/07/16 12:00:00.000,,2023/07/14 12:00:00.000,2023/07/16 12:00:00.000,UP,0.2607058397982287,2,19461,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,33.43027027027027,0.0047768216359278,0.1204727724204595,0.0161832522678918,0.8132973034639618,TPR,2.915389819854014,CF,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[83.09397918694053,26.10652949176955],[83.09395689143527,26.106525032668504],[83.09394797323316,26.106520573567447]]},{""type"":""Polygon"",""coordinates"":[[[83.09300262788446,26.105704599869426],[83.09350206009735,26.10568230515955],[83.09351990858798,26.10570459966179],[83.09353775707375,26.105740260662742],[83.09355560555466,26.105807140059095],[83.09356895097527,26.10583388383997],[83.09356895097527,26.105878468729816],[83.09357787521209,26.10590518031234],[83.09357787521209,26.105945369498464],[83.09359572368207,26.105967663976614],[83.09360464791523,26.106012227438356],[83.09360014486195,26.106039014012104],[83.09357787521209,26.10608360948538],[83.09352883283147,26.1061549123996],[83.09352883283147,26.10618164535759],[83.093716077917,26.106275291603342],[83.09374735360718,26.10628423426437],[83.0937963958243,26.106346685781432],[83.093840934968,26.10640461577586],[83.09391674969078,26.106502706705907],[83.09393459806849,26.106511634645432],[83.09394794341193,26.106520616189346],[83.09388997711511,26.106502770969094],[83.0938543622039,26.10652053300669],[83.09373842939344,26.10657410173656],[83.093707153699,26.106565159070193],[83.09369380830651,26.106547296432947],[83.09367595986325,26.106520606317982],[83.09365369023914,26.106498279689436],[83.09362691755601,26.10647152126136],[83.09354217825754,26.106244092850158],[83.09353325401588,26.10621738129759],[83.09305617374973,26.1057848500114],[83.09303832513284,26.105762555464835],[83.09302047651107,26.105731290115294],[83.09300262788446,26.105704599869426]]]}]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000069,2023-07-24,2023/07/15 12:00:00.000,,2023/07/14 12:00:00.000,2023/07/15 12:00:00.000,UP,0.3883560327685205,2,19475,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,33.1201015965167,0.0061340815929107,0.1090918112713816,0.0114647926153082,0.8245283040624918,TPR,-5.398785270876231,CF,"{""type"":""Polygon"",""coordinates"":[[[83.06742972845323,26.086637459763235],[83.06743865624557,26.08661070595385],[83.06744750213036,26.08659282962694],[83.06747870843664,26.08656606908392],[83.0675010688517,26.086552699298863],[83.06753227513252,26.08652593873462],[83.06754562584656,26.086517070422815],[83.06759026471737,26.08650369387268],[83.06762147095581,26.086494785838333],[83.06767937855588,26.08645908028707],[83.067710584752,26.08643680522817],[83.06773294508815,26.086418949816675],[83.06776415125883,26.086392189166567],[83.06779535741467,26.086369914075306],[83.06783098647213,26.08635206778539],[83.06785776968192,26.08632527414651],[83.0678889757933,26.086289632011134],[83.06792018188985,26.08628072388275],[83.0679558927853,26.086267367051263],[83.06800495428205,26.08624056654041],[83.06803616032352,26.08621380578635],[83.06802723261237,26.086187091642472],[83.06803165551528,26.08616478641495],[83.06805843864325,26.086146963853924],[83.06808964465931,26.08612468864857],[83.06811642776363,26.086111261936317],[83.06813870605616,26.086097888055853],[83.06816991203408,26.08610234687317],[83.06825460219866,26.086213797931322],[83.06827245755792,26.086231700428357],[83.0683036634723,26.086262893257885],[83.06833044648938,26.086285171702695],[83.06836607525662,26.086311911873825],[83.06837950770638,26.086334266997316],[83.06840620878738,26.08637439408474],[83.06841964122893,26.08654827189243],[83.06838393058557,26.08654826182703],[83.06836165237623,26.08654826871132],[83.06833486937188,26.086552724295352],[83.06832151881824,26.086570563841292],[83.06829031291234,26.086588353480142],[83.0682591069916,26.08659735138992],[83.0682100456847,26.08660620966415],[83.06817883972582,26.086615117840473],[83.06813870605616,26.08662853147002],[83.0681075000634,26.08663743962622],[83.06806286154406,26.086659697776362],[83.06803616032352,26.08666864279049],[83.06799152175569,26.086686505052597],[83.06786219259624,26.086735557266387],[83.06773294508815,26.086753393727154],[83.06770173890264,26.086757816204877],[83.06764817234495,26.086753360078227],[83.06760803835105,26.086748920972383],[83.06757240917268,26.086757796019096],[83.06755897655789,26.086771235662198],[83.06753669806876,26.086789094935558],[83.06750999663434,26.08678458313631],[83.06748763622231,26.086780100365406],[83.06746986255605,26.086753410034024],[83.06746093476795,26.08673109177425],[83.06744750213036,26.086690973780087],[83.06743415139638,26.086659741130234],[83.06742972845323,26.086637459763235]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000062,2023-07-24,2023/07/14 12:00:00.000,,2023/07/13 12:00:00.000,2023/07/14 12:00:00.000,UP,0.408196789063182,2,19453,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,30.369910282953764,0.0050682357004251,0.2040191613169216,0.0269580053162662,1.3699102960552652,TPR,-8.751178182718094,CF,"{""type"":""Polygon"",""coordinates"":[[[82.958797112292,25.980818547242247],[82.95883723046812,25.98078729726214],[82.95888629110858,25.98076500688351],[82.95894421215245,25.980742698775853],[82.95900221518673,25.980733764895337],[82.95902896055745,25.980765036681476],[82.9590467634516,25.980800719115685],[82.95906907859327,25.98084083847777],[82.95909139372743,25.980876471167186],[82.95910919660484,25.980921037180355],[82.9591315117255,25.980965643185243],[82.95915382683866,25.981014735845196],[82.95917162969928,25.981063788496954],[82.95919394479895,25.98110839447577],[82.95921174764881,25.98114847378696],[82.95923406273495,25.981193079749982],[82.95926532025109,25.981237671974217],[82.95928312308179,25.981282237923395],[82.95929649571184,25.981335741177382],[82.95932324096385,25.98138478003623],[82.95934112581959,25.981424953025936],[82.95935449843793,25.981473969595434],[82.95937673143548,25.981514174585467],[82.9593990464661,25.981558690748024],[82.95942579167675,25.981607819293586],[82.95944810669087,25.981647938516684],[82.95947042169746,25.981692544386544],[82.95949273669656,25.981737060514888],[82.95951053946618,25.98178611302926],[82.95952834223104,25.98183076861564],[82.9595550873895,25.981879807370927],[82.95957297218273,25.981928863848545],[82.95959528714731,25.981973379933866],[82.9596175200641,25.98201358483714],[82.95962203227877,25.98204476217243],[82.95958191457753,25.98205366869952],[82.95952834223104,25.98206703560652],[82.95947928206566,25.982080442482932],[82.95942136148923,25.9820937773254],[82.95937230124468,25.982102697509116],[82.95937673143548,25.98212059036917],[82.95934555601247,25.982067028969706],[82.95932324096385,25.98202251287056],[82.95930543814391,25.981982343945067],[82.95928755327856,25.981937774107248],[82.9592741806467,25.981897641178563],[82.9592563778136,25.9818574722335],[82.95923406273495,25.981812866363374],[82.9592162598911,25.981768300486547],[82.95920288724487,25.981728167532278],[82.95918057214821,25.981688048291026],[82.95915825704405,25.981647929042474],[82.95914045417985,25.98160776005689],[82.95912256926995,25.98155870349981],[82.95910033618719,25.981518588219657],[82.95908245126648,25.98147401830088],[82.95906013612931,25.98142941236004],[82.9590379030256,25.981384810401135],[82.95902001808805,25.981340240458774],[82.95899770292986,25.98130451807498],[82.95897990002254,25.98126443876674],[82.95896209711043,25.981219872793442],[82.95894872441293,25.981175253096065],[82.95893083945134,25.981130683117378],[82.95891303652606,25.98108602738827],[82.95889072133185,25.98103702444853],[82.95887734861996,25.980987918059146],[82.95885503341376,25.980947798692902],[82.95883271820004,25.980903192656225],[82.95881491524841,25.980863113284634],[82.958797112292,25.980818547242247]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_0000000000000000005f,2023-07-24,2023/07/14 12:00:00.000,,2023/07/13 12:00:00.000,2023/07/14 12:00:00.000,UP,0.3281607478465446,2,19455,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,25.47041528849688,0.0149714350751933,0.1800489352727825,0.032681628739963,1.8030503660122816,TPR,-4.413605436425312,CF,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[82.96516914960948,25.987333328109194],[82.96517805301175,25.98737339341937]]},{""type"":""Polygon"",""coordinates"":[[[82.96500414734874,25.986816039724065],[82.96504877361372,25.98674911504511],[82.96509782965708,25.98671345294742],[82.96516468691524,25.986695615396556],[82.96522268450664,25.98668219274062],[82.96528511184323,25.986668895622227],[82.965338597504,25.986651036209455],[82.96537871172124,25.986668868432893],[82.96540996633993,25.986708972295645],[82.965423337734,25.98675807753459],[82.96544113891082,25.986807128862928],[82.9654589400829,25.986865063662602],[82.96546788168364,25.98692750312791],[82.96553482060142,25.98711031033703],[82.96557042289042,25.987199529387212],[82.965592735836,25.98725301731847],[82.9656016774187,25.987310970100427],[82.96555705152606,25.98733329805767],[82.9655035660416,25.98735106773366],[82.96545008051399,25.987373413712675],[82.96539208312159,25.987391233244676],[82.965338597504,25.987409092570836],[82.96528060001403,25.987426912043937],[82.96523154410595,25.98743134737247],[82.96520480123776,25.987377823596198],[82.96516911671893,25.987333287059673],[82.96516468691524,25.987319881159852],[82.96514680363072,25.98727082590873],[82.96513794402007,25.98721736371178],[82.96512006072832,25.987168308442488],[82.96510225946523,25.98711925715136],[82.96508888800639,25.987065755095053],[82.9650710047014,25.987016699798286],[82.96505320342513,25.986972045349276],[82.9650398319564,25.986923029867103],[82.96502194863818,25.986869487941206],[82.96500414734874,25.986816039724065]]]}]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_0000000000000000006d,2023-07-24,2023/07/12 12:00:00.000,,2023/07/11 12:00:00.000,2023/07/12 12:00:00.000,UP,0.2693507315239695,2,19465,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,26.869383490073147,0.0051627100726089,0.1170061974705448,0.0131638534683364,1.428056431632555,TPR,-3.0468851717786483,CF,"{""type"":""Polygon"",""coordinates"":[[[83.06749214106785,26.0859552409996],[83.0675233473529,26.085946243234314],[83.06755455362314,26.08593733517185],[83.06758133694564,26.085928483854318],[83.06760803835105,26.08592402446393],[83.0676303987221,26.085919536044372],[83.06767045079626,26.085910604150534],[83.06769723407149,26.085901663093708],[83.06773294508815,26.085892791868464],[83.06776857417945,26.085883826987565],[83.06779978033322,26.085879404437435],[83.06783991420994,26.085865990836712],[83.06786219259624,26.085857102569975],[83.06789790352322,26.085852627162534],[83.06795138797158,26.08587493181216],[83.06798709885008,26.08595074828045],[83.06798709885008,26.085977482337615],[83.06799602656666,26.086008682081157],[83.06800495428205,26.08603548595379],[83.06800937718646,26.086062252946977],[83.06800937718646,26.08608450141533],[83.06800937718646,26.08611123545942],[83.06801388199621,26.08613800637795],[83.06776857417945,26.08638773655001],[83.0677462957614,26.086401110334045],[83.06771951250617,26.086418932793787],[83.06770173890264,26.08643234345578],[83.06766602786904,26.08645458162149],[83.0676437494162,26.08646355952237],[83.06761254318833,26.08648583455922],[83.06757683210623,26.086503676833175],[83.06755455362314,26.08651705057019],[83.06752777028976,26.086539358539063],[83.06751884250953,26.086561626800172],[83.06750999663434,26.08657950313649],[83.0675010688517,26.08659728582606],[83.06749214106785,26.0859552409996]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000076,2023-07-24,2023/07/10 12:00:00.000,,2023/07/09 12:00:00.000,2023/07/10 12:00:00.000,UP,0.5105839105492146,2,19468,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,23.19101433296583,0.0052375628008092,0.2153284814857693,0.0208334904567101,2.5356119008860096,TPR,-2.110280426065084,CF,"{""type"":""Polygon"",""coordinates"":[[[83.08200654108373,26.08587940180933],[83.08201988885472,26.085866046089556],[83.08205108823527,26.085843677274216],[83.0820733617997,26.08583478634998],[83.0821179907939,26.085817008411],[83.0821491901278,26.08580800688063],[83.08218489328434,26.085794645755488],[83.08226956537148,26.085723343458742],[83.08230076463329,26.085692092908417],[83.08230969040362,26.08565645571271],[83.08232754194066,26.085629679266997],[83.08234539347282,26.085598506846004],[83.08237217076197,26.085571709489347],[83.082390022282,26.085549418704794],[83.08294734756987,26.085874957628544],[83.08291172671528,26.08590169022477],[83.08289387533719,26.085915099412222],[83.08286267635742,26.086017672392707],[83.08284924687075,26.086044391602872],[83.08283589926846,26.08608896772596],[83.08282255166345,26.08612914787554],[83.08280912216857,26.086155867066058],[83.08279127076257,26.086191525165322],[83.08277350123893,26.086218305543774],[83.08275114602495,26.086253927264757],[83.08273329460317,26.086276218031514],[83.08270659934871,26.086311900930696],[83.08268874791482,26.086334191683196],[83.08263969739025,26.086383247305314],[83.08261742401808,26.08640999126483],[83.0825950687509,26.086436821005755],[83.08252824856625,26.08652153847569],[83.0825014713408,26.086548246020627],[83.08243456917317,26.086503682568193],[83.08242122148653,26.086485818051496],[83.0823988661525,26.086467970496688],[83.0823855184586,26.086454591643008],[83.08237217076197,26.086441212787772],[83.0823587411749,26.086423434052797],[83.08234097153412,26.086401141118674],[83.08232754194066,26.0863832726659],[83.08230969040362,26.086356490133635],[83.08229634269156,26.086338715313293],[83.08228299497681,26.086316365108416],[83.08227849114606,26.086294079809946],[83.08227406920284,26.086267312763383],[83.08226956537148,26.086245027460954],[83.08226063959569,26.08621382807411],[83.08226514342766,26.086191525809863],[83.08226956537148,26.086164733947697],[83.08226956537148,26.086142485014427],[83.08227406920284,26.086115697070188],[83.08226514342766,26.08608898334258],[83.08226063959569,26.08605772667867],[83.08223836609483,26.086031001373936],[83.08218931523356,26.085986396006337],[83.08215361207942,26.085964140858977],[83.08212241274765,26.085959685354762],[83.08209121340101,26.085932891184232],[83.08205551019351,26.085919517647056],[83.08202881466327,26.085901731194614],[83.08200654108373,26.08587940180933]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_000000000000000000ab,2023-07-24,2023/07/25 12:00:00.000,,2023/07/24 12:00:00.000,2023/06/26 12:00:00.000,UP,0.2129573366283862,2,19481,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,19.514910536779325,0.0178155455210001,0.1610494022652003,0.0189942558801494,2.7374420215587416,TPR,3.090500699280903,CF,"{""type"":""Polygon"",""coordinates"":[[[83.128608575587,26.004656844122596],[83.12905896590469,26.00450079904503],[83.12920159431349,26.004879845940838],[83.12875128680848,26.00503140756831],[83.128608575587,26.004656844122596]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000060,2023-07-24,2023/07/18 12:00:00.000,,2023/07/17 12:00:00.000,2023/06/16 12:00:00.000,UP,0.1329811670897877,2,19478,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,17.21224920802534,0.0428243463892399,0.404201757347697,0.0479294696474622,3.920063395308844,TPR,1.7507885172097712,CF,"{""type"":""Polygon"",""coordinates"":[[[83.1163059265027,25.986258627495516],[83.11656455718915,25.986267514111834],[83.11656897681857,25.98627203237504],[83.11672063540301,25.986735724599857],[83.11651545017543,25.986784756561462],[83.1163059265027,25.986258627495516]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000026,2023-07-24,2023/07/19 12:00:00.000,,2023/07/18 12:00:00.000,,UP,0.1674291402154194,2,19480,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,32.15008431703204,0.0065903445702777,0.1270349623092008,0.021393555758323,0.8130691567621181,DSR,-18.36946056705301,CF,"{""type"":""Polygon"",""coordinates"":[[[83.12566107730403,26.00972682115107],[83.1265127959511,26.00939241801217],[83.12657965310382,26.00953514916997],[83.12573243617157,26.009882958891637],[83.12566107730403,26.00973130843901],[83.12566107730403,26.00972682115107]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000024,2023-07-24,2023/07/05 12:00:00.000,,2023/07/04 12:00:00.000,,UP,0.4988263774545681,2,19489,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,15.702794242167656,0.0155256235203962,0.2189322060293189,0.0426016602744833,3.15235676380695,DSR,-5.310954815165291,CF,"{""type"":""Polygon"",""coordinates"":[[[83.12373918676185,26.00753741313412],[83.12472464861668,26.007176255557535],[83.12488078919156,26.007573084666493],[83.12487628828922,26.007590999572713],[83.12395326942423,26.007925418626026],[83.12373918676185,26.00753741313412]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000018,2023-07-24,2023/06/05 12:00:00.000,,2023/06/04 12:00:00.000,,UP,0.5743189213905745,2,19463,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,31.32100881488736,0.0081935840569394,0.0957940983431856,0.0163237514821712,0.7819539673268853,DSR,-7.25934923413218,CF,"{""type"":""MultiPolygon"",""coordinates"":[[[[83.07882715570464,26.091823402783387],[83.07875132353772,26.091841207751614],[83.07876917604278,26.09179218442749],[83.07878702854299,26.091769894970536],[83.07880930321535,26.091787738938972],[83.07882715570464,26.091823402783387]]],[[[83.07882715570464,26.091823402783387],[83.07959415302093,26.091631592137986],[83.0796387018102,26.09163166451166],[83.0796654802039,26.091631602630596],[83.07970560682844,26.091636127961205],[83.07973680730935,26.091636098642645],[83.07976358566302,26.0916538892664],[83.07991966967215,26.09197500206004],[83.07991966967215,26.09201510291263],[83.07989731348584,26.092055208538525],[83.07987061707759,26.092073126875633],[83.07983049055395,26.09208645407393],[83.07964320582214,26.092148885390404],[83.07960750128265,26.09216224508871],[83.07957630074027,26.092180126834794],[83.07954059616439,26.092202367894682],[83.07951832174024,26.092215743461114],[83.07948261713283,26.092233588662054],[83.07940686761467,26.09228710283076],[83.0793711629466,26.092304947988946],[83.07934438443282,26.092322772537997],[83.07931768779962,26.09234060100503],[83.07929533140825,26.092367429220463],[83.07924627834704,26.09238526232625],[83.07921065548327,26.092394140265366],[83.07916602451172,26.092403034850197],[83.07913482375945,26.092407549535782],[83.07909469678593,26.092407509539353],[83.07905014762737,26.092353969271894],[83.07901002060207,26.092171188221208],[83.07899659032688,26.092135557036812],[83.07899216816251,26.0920954236534],[83.07897873788369,26.092059702748113],[83.07896538949407,26.09203744240526],[83.07895646326884,26.092010639407384],[83.0789431148747,26.091983893512026],[83.07892526241696,26.09195711108095],[83.07890298778396,26.091943752683935],[83.07888063125132,26.091917023422813],[83.07882715570464,26.091823402783387]]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_00000000000000000012,2023-07-24,2023/06/03 12:00:00.000,,2023/06/02 12:00:00.000,,UP,1.0200373494796109,2,19471,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,32.5103476821192,0.00543478967048,0.091076956319193,0.0127555186261225,0.6860099328521468,DSR,-0.4723377376424756,CF,"{""type"":""MultiPolygon"",""coordinates"":[[[[83.08164533135388,26.086936230199058],[83.08170330847463,26.086900521595823],[83.08170330847463,26.08691837450278],[83.0816765309125,26.0869273185943],[83.08164533135388,26.086936230199058]]],[[[83.08046366785786,26.08557615605257],[83.08049486797835,26.085558363012797],[83.08052164602269,26.085527170152446],[83.0811146909194,26.085397785779293],[83.08152495496498,26.085665324754213],[83.08154722870799,26.085696535855817],[83.08147139968423,26.086178161934303],[83.08150259932557,26.086160278979182],[83.08153830283395,26.086142522129947],[83.08156508045248,26.086146945299834],[83.08153830283395,26.08639667991588],[83.08149367344544,26.0864055759477],[83.08146697768663,26.08642340556606],[83.08152937695867,26.086735547490402],[83.08158735418189,26.08695848180517],[83.08158285030339,26.086980783951233],[83.08156508045248,26.086989711113745],[83.0814044964663,26.086940657850736],[83.08137780067119,26.086909414352245],[83.08089170601188,26.08614697197794],[83.08086943204631,26.086133524059196],[83.08084715807321,26.08611576990012],[83.08081595812023,26.08610234275609],[83.08078918019598,26.086097919435737],[83.08076240226082,26.086089010446997],[83.08073120226754,26.086071097620692],[83.08062867620087,26.08593286995507],[83.08060189820021,26.08589722637137],[83.08058404619369,26.0858749292954],[83.08055284611561,26.08584373885435],[83.08053499409574,26.085825927436193],[83.08046366785786,26.08557615605257]]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_0000000000000000000e,2023-07-24,2023/06/27 12:00:00.000,,2023/06/25 12:00:00.000,,UP,0.1437710989092878,2,19466,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,23.736274509803923,0.0160658503404371,0.1385671043220688,0.0270581484827048,1.2650000219835955,DSR,-15.587013616748884,CF,"{""type"":""Polygon"",""coordinates"":[[[83.07300805166113,26.096634747413894],[83.07348069140333,26.096460878981055],[83.0734851958378,26.096469796890702],[83.07350296787628,26.09673286803794],[83.07319085086975,26.096924577318823],[83.07300805166113,26.096634747413894]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_0000000000000000000d,2023-07-24,2023/07/16 12:00:00.000,,2023/07/15 12:00:00.000,,UP,0.6397220719105033,2,19483,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,22.613586237318035,0.0130982032168659,0.7248443387466041,0.0287405616514644,2.7412218707718408,DSR,-0.103879991361734,CF,"{""type"":""Polygon"",""coordinates"":[[[83.12004263135513,25.983953224197677],[83.12154087079682,25.983672306295567],[83.12163007499034,25.98396662954311],[83.12093894390661,25.98410486456284],[83.12102806708181,25.98464439103808],[83.12085415811022,25.984635499674784],[83.12073827309877,25.98414056588167],[83.12010507573395,25.98425202009567],[83.12010057450286,25.98425198570829],[83.12004263135513,25.983953224197677]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457_0000000000000000000c,2023-07-24,2023/06/28 12:00:00.000,,2023/06/27 12:00:00.000,,UP,0.7558557188838823,2,19492,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230725T021457,26.366071428571438,0.0155346643329202,0.1614282524353171,0.0380607906195759,1.7483817094305,DSR,-2.5195481839002167,CF,"{""type"":""MultiPolygon"",""coordinates"":[[[[83.12483618932745,26.007675699467022],[83.12490754909541,26.007635563228735],[83.12489862912868,26.007648960329313],[83.12487186922118,26.007671202349094],[83.1248406083979,26.007693499731342],[83.12483618932745,26.007675699467022]]],[[[83.12412266919927,26.008094832487718],[83.12413609022548,26.008063610407778],[83.12414942941345,26.008041359046604],[83.12416285043416,26.0080235091315],[83.12417618961666,26.00800565532412],[83.12420294980893,26.00798332376754],[83.12422970999025,26.007974454128068],[83.12426097110561,26.007956644260656],[83.12430107042019,26.00794769052271],[83.12432332962095,26.007934299154638],[83.12436792983493,26.007920892476704],[83.12438576991201,26.007903073025666],[83.12441253001849,26.00788083115195],[83.12443487101642,26.007871841211113],[83.12447055112918,26.007845087151896],[83.1244928102722,26.00782729817585],[83.12452398942673,26.007809484332004],[83.12454182946124,26.007796062412222],[83.12456417041498,26.007782674873624],[83.12457750951562,26.0077737956218],[83.12460426954361,26.00776483613777],[83.12463102956066,26.007760363962223],[83.12465337048393,26.007760438349184],[83.12468013048087,26.007764851047213],[83.12472022953837,26.00776487178629],[83.12474698950794,26.007755912270024],[83.12478708852443,26.00774256078534],[83.12480492848712,26.007724741248225],[83.12483618932745,26.00769795656252],[83.1248406083979,26.007697987048864],[83.12485402927675,26.007715856060912],[83.1248673683182,26.007733631436228],[83.12487186922117,26.00775592290194],[83.12488078919156,26.007773757534952],[83.12489412822757,26.00779162265171],[83.12491196816104,26.007805034823566],[83.12492980808966,26.0078228445626],[83.12494314711567,26.007840709673175],[83.12495206707634,26.007862941867547],[83.12496548793229,26.007885298177996],[83.12496990699402,26.007903098428333],[83.1249744078899,26.007920902565967],[83.12497882695104,26.007947677442388],[83.12497882695104,26.007974421833023],[83.12496990699402,26.008001191111497],[83.1249744078899,26.00802348255589],[83.12496548793229,26.00805025182819],[83.12496990699402,26.008077026692117],[83.12496990699402,26.008099283757744],[83.1249744078899,26.008117087883285],[83.1249833278463,26.008143897113587],[83.12499224780149,26.008166219030837],[83.12500558681475,26.0081839943736],[83.12501900765972,26.00820186334911],[83.12503684755912,26.008219673059465],[83.1250501865633,26.008233050832757],[83.1250680264542,26.00825534784772],[83.12508144728633,26.00827321681488],[83.12509036722814,26.008291051410307],[83.12509928716871,26.008313373313],[83.12510820710807,26.00834009277582],[83.1251171270462,26.008366812235987],[83.12512604698313,26.0083846468247],[83.12513488508456,26.008406964830925],[83.12513938596909,26.00842476893606],[83.12514380501906,26.008447146204432],[83.12514380501906,26.008469403244174],[83.12514380501906,26.00850503245302],[83.12514830590298,26.00852741360341],[83.12514830590298,26.00854967063644],[83.12514380501906,26.00856749573938],[83.12514380501906,26.008589752768845],[83.12513488508456,26.00861212443639],[83.125130466034,26.008634350979495],[83.12510820710807,26.008643344887346],[83.12508586634023,26.008652245155954],[83.1250680264542,26.008656692490522],[83.12504126661604,26.00866116470907],[83.1250145067669,26.00865666231753],[83.12498774690683,26.008643275062536],[83.12496098703579,26.00863886240665],[83.1249342271538,26.008643334603224],[83.12490754909541,26.00864332338076],[83.124885208259,26.008647736310486],[83.12485844834599,26.008647721189092],[83.12484510930271,26.008661177473726],[83.12482726935097,26.008678996928754],[83.12480942939438,26.008687931524864],[83.1247915894329,26.008705750971473],[83.12476924855687,26.008719138476177],[83.12474698950794,26.00872804256503],[83.12472464861668,26.008732455461594],[83.12469797047275,26.00875030364044],[83.12467562956472,26.008745831676492],[83.1246444504825,26.00874587575394],[83.1246131895505,26.008732454040945],[83.12458642952616,26.008719066711283],[83.12455966949085,26.0087146539728],[83.1245329094446,26.008701266632844],[83.12449731120095,26.00870128017335],[83.1244616311028,26.008705777112805],[83.12443037008339,26.008687868061106],[83.12440811091908,26.008670027794974],[83.12438576991201,26.008661158231977],[83.12435900979456,26.008647770858648],[83.12435008975298,26.008625448953264],[83.12433224966618,26.008612126481164],[83.12432783056136,26.008589838970806],[83.12432783056136,26.008571979521268],[83.12433224966618,26.00854077842734],[83.12433224966618,26.008522918974325],[83.12433224966618,26.008500572219845],[83.12433675060598,26.008478349606996],[83.12433675060598,26.008456002848536],[83.12433675060598,26.008429258532693],[83.12432783056136,26.008411423912488],[83.12432332962095,26.008389132497374],[83.12431891051551,26.008371332271846],[83.12431449140979,26.00834455743962],[83.12431449140979,26.008326697973633],[83.12431449140979,26.008304440948983],[83.12431891051551,26.008282124684335],[83.12433675060598,26.008268702833874],[83.12435459069154,26.008246485862248],[83.12433675060598,26.0082241887713],[83.12431449140979,26.00821523333916],[83.12428773126318,26.008210730811157],[83.12426097110561,26.008201830719038],[83.12422529087848,26.008192955458117],[83.12420745075762,26.008184030519303],[83.12418961063189,26.0081706182732],[83.12418510968196,26.008152814144136],[83.12417618961668,26.008134979502145],[83.12415393036582,26.008126024044213],[83.12413609022548,26.008112701536398],[83.12412266919927,26.008094832487718]]]]}"
